float,datetime
600.0,2070-12-15
400.0,2070-12-18
600.0,2070-12-22
400.0,2070-12-25
600.0,2070-12-29
400.0,2071-01-01
600.0,2071-01-05
400.0,2071-01-08
600.0,2071-01-12
400.0,2071-01-15
600.0,2071-01-19
400.0,2071-01-22
600.0,2071-01-26
400.0,2071-01-29
600.0,2071-02-02
400.0,2071-02-05
600.0,2071-02-09
400.0,2071-02-12
600.0,2071-02-16
400.0,2071-02-19
600.0,2071-02-23
400.0,2071-02-26
600.0,2071-03-02
400.0,2071-03-05
600.0,2071-03-09
400.0,2071-03-12
600.0,2071-03-16
400.0,2071-03-19
600.0,2071-03-23
400.0,2071-03-26
600.0,2071-03-30
400.0,2071-04-02
600.0,2071-04-06
400.0,2071-04-09
600.0,2071-04-13
400.0,2071-04-16
600.0,2071-04-20
400.0,2071-04-23
600.0,2071-04-27
400.0,2071-04-30
600.0,2071-05-04
400.0,2071-05-07
600.0,2071-05-11
400.0,2071-05-14
600.0,2071-05-18
400.0,2071-05-21
600.0,2071-05-25
400.0,2071-05-28
600.0,2071-06-01
400.0,2071-06-04
600.0,2071-06-08
400.0,2071-06-11
600.0,2071-06-15
400.0,2071-06-18
600.0,2071-06-22
400.0,2071-06-25
600.0,2071-06-29
400.0,2071-07-02
600.0,2071-07-06
400.0,2071-07-09
600.0,2071-07-13
400.0,2071-07-16
600.0,2071-07-20
400.0,2071-07-23
600.0,2071-07-27
400.0,2071-07-30
600.0,2071-08-03
400.0,2071-08-06
600.0,2071-08-10
400.0,2071-08-13
600.0,2071-08-17
400.0,2071-08-20
600.0,2071-08-24
400.0,2071-08-27
600.0,2071-08-31
400.0,2071-09-03
600.0,2071-09-07
400.0,2071-09-10
600.0,2071-09-14
400.0,2071-09-17
600.0,2071-09-21
400.0,2071-09-24
600.0,2071-09-28
400.0,2071-10-01
600.0,2071-10-05
400.0,2071-10-08
600.0,2071-10-12
400.0,2071-10-15
600.0,2071-10-19
400.0,2071-10-22
600.0,2071-10-26
400.0,2071-10-29
600.0,2071-11-02
400.0,2071-11-05
600.0,2071-11-09
400.0,2071-11-12
600.0,2071-11-16
400.0,2071-11-19
600.0,2071-11-23
400.0,2071-11-26
600.0,2071-11-30
400.0,2071-12-03
600.0,2071-12-07
400.0,2071-12-10
600.0,2071-12-14
400.0,2071-12-17
600.0,2071-12-21
400.0,2071-12-24
600.0,2071-12-28
400.0,2071-12-31
600.0,2072-01-04
400.0,2072-01-07
600.0,2072-01-11
400.0,2072-01-14
600.0,2072-01-18
400.0,2072-01-21
600.0,2072-01-25
400.0,2072-01-28
600.0,2072-02-01
400.0,2072-02-04
600.0,2072-02-08
400.0,2072-02-11
600.0,2072-02-15
400.0,2072-02-18
600.0,2072-02-22
400.0,2072-02-25
600.0,2072-02-29
400.0,2072-03-03
600.0,2072-03-07
400.0,2072-03-10
600.0,2072-03-14
400.0,2072-03-17
600.0,2072-03-21
400.0,2072-03-24
600.0,2072-03-28
400.0,2072-03-31
600.0,2072-04-04
400.0,2072-04-07
600.0,2072-04-11
400.0,2072-04-14
600.0,2072-04-18
400.0,2072-04-21
600.0,2072-04-25
400.0,2072-04-28
600.0,2072-05-02
400.0,2072-05-05
600.0,2072-05-09
400.0,2072-05-12
600.0,2072-05-16
400.0,2072-05-19
600.0,2072-05-23
400.0,2072-05-26
600.0,2072-05-30
400.0,2072-06-02
600.0,2072-06-06
400.0,2072-06-09
600.0,2072-06-13
400.0,2072-06-16
600.0,2072-06-20
400.0,2072-06-23
600.0,2072-06-27
400.0,2072-06-30
600.0,2072-07-04
400.0,2072-07-07
600.0,2072-07-11
400.0,2072-07-14
600.0,2072-07-18
400.0,2072-07-21
600.0,2072-07-25
400.0,2072-07-28
600.0,2072-08-01
400.0,2072-08-04
600.0,2072-08-08
400.0,2072-08-11
600.0,2072-08-15
400.0,2072-08-18
600.0,2072-08-22
400.0,2072-08-25
600.0,2072-08-29
400.0,2072-09-01
600.0,2072-09-05
400.0,2072-09-08
600.0,2072-09-12
400.0,2072-09-15
600.0,2072-09-19
400.0,2072-09-22
600.0,2072-09-26
400.0,2072-09-29
600.0,2072-10-03
400.0,2072-10-06
600.0,2072-10-10
400.0,2072-10-13
600.0,2072-10-17
400.0,2072-10-20
600.0,2072-10-24
400.0,2072-10-27
600.0,2072-10-31
400.0,2072-11-03
600.0,2072-11-07
400.0,2072-11-10
600.0,2072-11-14
400.0,2072-11-17
600.0,2072-11-21
400.0,2072-11-24
600.0,2072-11-28
400.0,2072-12-01
600.0,2072-12-05
400.0,2072-12-08
600.0,2072-12-12
400.0,2072-12-15
600.0,2072-12-19
400.0,2072-12-22
600.0,2072-12-26
400.0,2072-12-29
600.0,2073-01-02
400.0,2073-01-05
600.0,2073-01-09
400.0,2073-01-12
600.0,2073-01-16
400.0,2073-01-19
600.0,2073-01-23
400.0,2073-01-26
600.0,2073-01-30
400.0,2073-02-02
600.0,2073-02-06
400.0,2073-02-09
600.0,2073-02-13
400.0,2073-02-16
600.0,2073-02-20
400.0,2073-02-23
600.0,2073-02-27
400.0,2073-03-02
600.0,2073-03-06
400.0,2073-03-09
600.0,2073-03-13
400.0,2073-03-16
600.0,2073-03-20
400.0,2073-03-23
600.0,2073-03-27
400.0,2073-03-30
600.0,2073-04-03
400.0,2073-04-06
600.0,2073-04-10
400.0,2073-04-13
600.0,2073-04-17
400.0,2073-04-20
600.0,2073-04-24
400.0,2073-04-27
600.0,2073-05-01
400.0,2073-05-04
600.0,2073-05-08
400.0,2073-05-11
600.0,2073-05-15
400.0,2073-05-18
600.0,2073-05-22
400.0,2073-05-25
600.0,2073-05-29
400.0,2073-06-01
600.0,2073-06-05
400.0,2073-06-08
600.0,2073-06-12
400.0,2073-06-15
600.0,2073-06-19
400.0,2073-06-22
600.0,2073-06-26
400.0,2073-06-29
600.0,2073-07-03
400.0,2073-07-06
600.0,2073-07-10
400.0,2073-07-13
600.0,2073-07-17
400.0,2073-07-20
600.0,2073-07-24
400.0,2073-07-27
600.0,2073-07-31
400.0,2073-08-03
600.0,2073-08-07
400.0,2073-08-10
600.0,2073-08-14
400.0,2073-08-17
600.0,2073-08-21
400.0,2073-08-24
600.0,2073-08-28
400.0,2073-08-31
600.0,2073-09-04
400.0,2073-09-07
600.0,2073-09-11
400.0,2073-09-14
600.0,2073-09-18
400.0,2073-09-21
600.0,2073-09-25
400.0,2073-09-28
600.0,2073-10-02
400.0,2073-10-05
600.0,2073-10-09
400.0,2073-10-12
600.0,2073-10-16
400.0,2073-10-19
600.0,2073-10-23
400.0,2073-10-26
600.0,2073-10-30
400.0,2073-11-02
600.0,2073-11-06
400.0,2073-11-09
600.0,2073-11-13
400.0,2073-11-16
600.0,2073-11-20
400.0,2073-11-23
600.0,2073-11-27
400.0,2073-11-30
600.0,2073-12-04
400.0,2073-12-07
600.0,2073-12-11
400.0,2073-12-14
600.0,2073-12-18
400.0,2073-12-21
600.0,2073-12-25
400.0,2073-12-28
600.0,2074-01-01
400.0,2074-01-04
600.0,2074-01-08
400.0,2074-01-11
600.0,2074-01-15
400.0,2074-01-18
600.0,2074-01-22
400.0,2074-01-25
600.0,2074-01-29
400.0,2074-02-01
600.0,2074-02-05
400.0,2074-02-08
600.0,2074-02-12
400.0,2074-02-15
600.0,2074-02-19
400.0,2074-02-22
600.0,2074-02-26
400.0,2074-03-01
600.0,2074-03-05
400.0,2074-03-08
600.0,2074-03-12
400.0,2074-03-15
600.0,2074-03-19
400.0,2074-03-22
600.0,2074-03-26
400.0,2074-03-29
600.0,2074-04-02
400.0,2074-04-05
600.0,2074-04-09
400.0,2074-04-12
600.0,2074-04-16
400.0,2074-04-19
600.0,2074-04-23
400.0,2074-04-26
600.0,2074-04-30
400.0,2074-05-03
600.0,2074-05-07
400.0,2074-05-10
600.0,2074-05-14
400.0,2074-05-17
600.0,2074-05-21
400.0,2074-05-24
600.0,2074-05-28
400.0,2074-05-31
600.0,2074-06-04
400.0,2074-06-07
600.0,2074-06-11
400.0,2074-06-14
600.0,2074-06-18
400.0,2074-06-21
600.0,2074-06-25
400.0,2074-06-28
600.0,2074-07-02
400.0,2074-07-05
600.0,2074-07-09
400.0,2074-07-12
600.0,2074-07-16
400.0,2074-07-19
600.0,2074-07-23
400.0,2074-07-26
600.0,2074-07-30
400.0,2074-08-02
600.0,2074-08-06
400.0,2074-08-09
600.0,2074-08-13
400.0,2074-08-16
600.0,2074-08-20
400.0,2074-08-23
600.0,2074-08-27
400.0,2074-08-30
600.0,2074-09-03
400.0,2074-09-06
600.0,2074-09-10
400.0,2074-09-13
600.0,2074-09-17
400.0,2074-09-20
600.0,2074-09-24
400.0,2074-09-27
600.0,2074-10-01
400.0,2074-10-04
600.0,2074-10-08
400.0,2074-10-11
600.0,2074-10-15
400.0,2074-10-18
600.0,2074-10-22
400.0,2074-10-25
600.0,2074-10-29
400.0,2074-11-01
600.0,2074-11-05
400.0,2074-11-08
600.0,2074-11-12
400.0,2074-11-15
600.0,2074-11-19
400.0,2074-11-22
600.0,2074-11-26
400.0,2074-11-29
600.0,2074-12-03
400.0,2074-12-06
600.0,2074-12-10
400.0,2074-12-13
600.0,2074-12-17
400.0,2074-12-20
600.0,2074-12-24
400.0,2074-12-27
600.0,2074-12-31
400.0,2075-01-03
600.0,2075-01-07
400.0,2075-01-10
600.0,2075-01-14
400.0,2075-01-17
600.0,2075-01-21
400.0,2075-01-24
600.0,2075-01-28
400.0,2075-01-31
600.0,2075-02-04
400.0,2075-02-07
600.0,2075-02-11
400.0,2075-02-14
600.0,2075-02-18
400.0,2075-02-21
600.0,2075-02-25
400.0,2075-02-28
600.0,2075-03-04
400.0,2075-03-07
600.0,2075-03-11
400.0,2075-03-14
600.0,2075-03-18
400.0,2075-03-21
600.0,2075-03-25
400.0,2075-03-28
600.0,2075-04-01
400.0,2075-04-04
600.0,2075-04-08
400.0,2075-04-11
600.0,2075-04-15
400.0,2075-04-18
600.0,2075-04-22
400.0,2075-04-25
600.0,2075-04-29
400.0,2075-05-02
600.0,2075-05-06
400.0,2075-05-09
600.0,2075-05-13
400.0,2075-05-16
600.0,2075-05-20
400.0,2075-05-23
600.0,2075-05-27
400.0,2075-05-30
600.0,2075-06-03
400.0,2075-06-06
600.0,2075-06-10
400.0,2075-06-13
600.0,2075-06-17
400.0,2075-06-20
600.0,2075-06-24
400.0,2075-06-27
600.0,2075-07-01
400.0,2075-07-04
600.0,2075-07-08
400.0,2075-07-11
600.0,2075-07-15
400.0,2075-07-18
600.0,2075-07-22
400.0,2075-07-25
600.0,2075-07-29
400.0,2075-08-01
600.0,2075-08-05
400.0,2075-08-08
600.0,2075-08-12
400.0,2075-08-15
600.0,2075-08-19
400.0,2075-08-22
600.0,2075-08-26
400.0,2075-08-29
600.0,2075-09-02
400.0,2075-09-05
600.0,2075-09-09
400.0,2075-09-12
600.0,2075-09-16
400.0,2075-09-19
600.0,2075-09-23
400.0,2075-09-26
600.0,2075-09-30
400.0,2075-10-03
600.0,2075-10-07
400.0,2075-10-10
600.0,2075-10-14
400.0,2075-10-17
600.0,2075-10-21
400.0,2075-10-24
600.0,2075-10-28
400.0,2075-10-31
600.0,2075-11-04
400.0,2075-11-07
600.0,2075-11-11
400.0,2075-11-14
600.0,2075-11-18
400.0,2075-11-21
600.0,2075-11-25
400.0,2075-11-28
600.0,2075-12-02
400.0,2075-12-05
600.0,2075-12-09
400.0,2075-12-12
600.0,2075-12-16
400.0,2075-12-19
600.0,2075-12-23
400.0,2075-12-26
600.0,2075-12-30
400.0,2076-01-02
600.0,2076-01-06
400.0,2076-01-09
600.0,2076-01-13
400.0,2076-01-16
600.0,2076-01-20
400.0,2076-01-23
600.0,2076-01-27
400.0,2076-01-30
600.0,2076-02-03
400.0,2076-02-06
600.0,2076-02-10
400.0,2076-02-13
600.0,2076-02-17
400.0,2076-02-20
600.0,2076-02-24
400.0,2076-02-27
600.0,2076-03-02
400.0,2076-03-05
600.0,2076-03-09
400.0,2076-03-12
600.0,2076-03-16
400.0,2076-03-19
600.0,2076-03-23
400.0,2076-03-26
600.0,2076-03-30
400.0,2076-04-02
600.0,2076-04-06
400.0,2076-04-09
600.0,2076-04-13
400.0,2076-04-16
600.0,2076-04-20
400.0,2076-04-23
600.0,2076-04-27
400.0,2076-04-30
600.0,2076-05-04
400.0,2076-05-07
600.0,2076-05-11
400.0,2076-05-14
600.0,2076-05-18
400.0,2076-05-21
600.0,2076-05-25
400.0,2076-05-28
600.0,2076-06-01
400.0,2076-06-04
600.0,2076-06-08
400.0,2076-06-11
600.0,2076-06-15
400.0,2076-06-18
600.0,2076-06-22
400.0,2076-06-25
600.0,2076-06-29
400.0,2076-07-02
600.0,2076-07-06
400.0,2076-07-09
600.0,2076-07-13
400.0,2076-07-16
600.0,2076-07-20
400.0,2076-07-23
600.0,2076-07-27
400.0,2076-07-30
600.0,2076-08-03
400.0,2076-08-06
600.0,2076-08-10
400.0,2076-08-13
600.0,2076-08-17
400.0,2076-08-20
600.0,2076-08-24
400.0,2076-08-27
600.0,2076-08-31
400.0,2076-09-03
600.0,2076-09-07
400.0,2076-09-10
600.0,2076-09-14
400.0,2076-09-17
600.0,2076-09-21
400.0,2076-09-24
600.0,2076-09-28
400.0,2076-10-01
600.0,2076-10-05
400.0,2076-10-08
600.0,2076-10-12
400.0,2076-10-15
600.0,2076-10-19
400.0,2076-10-22
600.0,2076-10-26
400.0,2076-10-29
600.0,2076-11-02
400.0,2076-11-05
600.0,2076-11-09
400.0,2076-11-12
600.0,2076-11-16
400.0,2076-11-19
600.0,2076-11-23
400.0,2076-11-26
600.0,2076-11-30
400.0,2076-12-03
600.0,2076-12-07
400.0,2076-12-10
600.0,2076-12-14
400.0,2076-12-17
600.0,2076-12-21
400.0,2076-12-24
600.0,2076-12-28
400.0,2076-12-31
600.0,2077-01-04
400.0,2077-01-07
600.0,2077-01-11
400.0,2077-01-14
600.0,2077-01-18
400.0,2077-01-21
600.0,2077-01-25
400.0,2077-01-28
600.0,2077-02-01
400.0,2077-02-04
600.0,2077-02-08
400.0,2077-02-11
600.0,2077-02-15
400.0,2077-02-18
600.0,2077-02-22
400.0,2077-02-25
600.0,2077-03-01
400.0,2077-03-04
600.0,2077-03-08
400.0,2077-03-11
600.0,2077-03-15
400.0,2077-03-18
600.0,2077-03-22
400.0,2077-03-25
600.0,2077-03-29
400.0,2077-04-01
600.0,2077-04-05
400.0,2077-04-08
600.0,2077-04-12
400.0,2077-04-15
600.0,2077-04-19
400.0,2077-04-22
600.0,2077-04-26
400.0,2077-04-29
600.0,2077-05-03
400.0,2077-05-06
600.0,2077-05-10
400.0,2077-05-13
600.0,2077-05-17
400.0,2077-05-20
600.0,2077-05-24
400.0,2077-05-27
600.0,2077-05-31
400.0,2077-06-03
600.0,2077-06-07
400.0,2077-06-10
600.0,2077-06-14
400.0,2077-06-17
600.0,2077-06-21
400.0,2077-06-24
600.0,2077-06-28
400.0,2077-07-01
600.0,2077-07-05
400.0,2077-07-08
600.0,2077-07-12
400.0,2077-07-15
600.0,2077-07-19
400.0,2077-07-22
600.0,2077-07-26
400.0,2077-07-29
600.0,2077-08-02
400.0,2077-08-05
600.0,2077-08-09
400.0,2077-08-12
600.0,2077-08-16
400.0,2077-08-19
600.0,2077-08-23
400.0,2077-08-26
600.0,2077-08-30
400.0,2077-09-02
600.0,2077-09-06
400.0,2077-09-09
600.0,2077-09-13
400.0,2077-09-16
600.0,2077-09-20
400.0,2077-09-23
600.0,2077-09-27
400.0,2077-09-30
600.0,2077-10-04
400.0,2077-10-07
600.0,2077-10-11
400.0,2077-10-14
600.0,2077-10-18
400.0,2077-10-21
600.0,2077-10-25
400.0,2077-10-28
600.0,2077-11-01
400.0,2077-11-04
600.0,2077-11-08
400.0,2077-11-11
600.0,2077-11-15
400.0,2077-11-18
600.0,2077-11-22
400.0,2077-11-25
600.0,2077-11-29
400.0,2077-12-02
600.0,2077-12-06
400.0,2077-12-09
600.0,2077-12-13
400.0,2077-12-16
600.0,2077-12-20
400.0,2077-12-23
600.0,2077-12-27
400.0,2077-12-30
600.0,2078-01-03
400.0,2078-01-06
600.0,2078-01-10
400.0,2078-01-13
600.0,2078-01-17
400.0,2078-01-20
600.0,2078-01-24
400.0,2078-01-27
600.0,2078-01-31
400.0,2078-02-03
600.0,2078-02-07
400.0,2078-02-10
600.0,2078-02-14
400.0,2078-02-17
600.0,2078-02-21
400.0,2078-02-24
600.0,2078-02-28
400.0,2078-03-03
600.0,2078-03-07
400.0,2078-03-10
600.0,2078-03-14
400.0,2078-03-17
600.0,2078-03-21
400.0,2078-03-24
600.0,2078-03-28
400.0,2078-03-31
600.0,2078-04-04
400.0,2078-04-07
600.0,2078-04-11
400.0,2078-04-14
600.0,2078-04-18
400.0,2078-04-21
600.0,2078-04-25
400.0,2078-04-28
600.0,2078-05-02
400.0,2078-05-05
600.0,2078-05-09
400.0,2078-05-12
600.0,2078-05-16
400.0,2078-05-19
600.0,2078-05-23
400.0,2078-05-26
600.0,2078-05-30
400.0,2078-06-02
600.0,2078-06-06
400.0,2078-06-09
600.0,2078-06-13
400.0,2078-06-16
600.0,2078-06-20
400.0,2078-06-23
600.0,2078-06-27
400.0,2078-06-30
600.0,2078-07-04
400.0,2078-07-07
600.0,2078-07-11
400.0,2078-07-14
600.0,2078-07-18
400.0,2078-07-21
600.0,2078-07-25
400.0,2078-07-28
600.0,2078-08-01
400.0,2078-08-04
600.0,2078-08-08
400.0,2078-08-11
600.0,2078-08-15
400.0,2078-08-18
600.0,2078-08-22
400.0,2078-08-25
600.0,2078-08-29
400.0,2078-09-01
600.0,2078-09-05
400.0,2078-09-08
600.0,2078-09-12
400.0,2078-09-15
600.0,2078-09-19
400.0,2078-09-22
600.0,2078-09-26
400.0,2078-09-29
600.0,2078-10-03
400.0,2078-10-06
600.0,2078-10-10
400.0,2078-10-13
600.0,2078-10-17
400.0,2078-10-20
600.0,2078-10-24
400.0,2078-10-27
600.0,2078-10-31
400.0,2078-11-03
600.0,2078-11-07
400.0,2078-11-10
600.0,2078-11-14
400.0,2078-11-17
600.0,2078-11-21
400.0,2078-11-24
600.0,2078-11-28
400.0,2078-12-01
600.0,2078-12-05
400.0,2078-12-08
600.0,2078-12-12
400.0,2078-12-15
600.0,2078-12-19
400.0,2078-12-22
600.0,2078-12-26
400.0,2078-12-29
600.0,2079-01-02
400.0,2079-01-05
600.0,2079-01-09
400.0,2079-01-12
600.0,2079-01-16
400.0,2079-01-19
600.0,2079-01-23
400.0,2079-01-26
600.0,2079-01-30
400.0,2079-02-02
600.0,2079-02-06
400.0,2079-02-09
600.0,2079-02-13
400.0,2079-02-16
600.0,2079-02-20
400.0,2079-02-23
600.0,2079-02-27
400.0,2079-03-02
600.0,2079-03-06
400.0,2079-03-09
600.0,2079-03-13
400.0,2079-03-16
600.0,2079-03-20
400.0,2079-03-23
600.0,2079-03-27
400.0,2079-03-30
600.0,2079-04-03
400.0,2079-04-06
600.0,2079-04-10
400.0,2079-04-13
600.0,2079-04-17
400.0,2079-04-20
600.0,2079-04-24
400.0,2079-04-27
600.0,2079-05-01
400.0,2079-05-04
600.0,2079-05-08
400.0,2079-05-11
600.0,2079-05-15
400.0,2079-05-18
600.0,2079-05-22
400.0,2079-05-25
600.0,2079-05-29
400.0,2079-06-01
600.0,2079-06-05
400.0,2079-06-08
600.0,2079-06-12
400.0,2079-06-15
600.0,2079-06-19
400.0,2079-06-22
600.0,2079-06-26
400.0,2079-06-29
600.0,2079-07-03
400.0,2079-07-06
600.0,2079-07-10
400.0,2079-07-13
600.0,2079-07-17
400.0,2079-07-20
600.0,2079-07-24
400.0,2079-07-27
600.0,2079-07-31
400.0,2079-08-03
600.0,2079-08-07
400.0,2079-08-10
600.0,2079-08-14
400.0,2079-08-17
600.0,2079-08-21
400.0,2079-08-24
600.0,2079-08-28
400.0,2079-08-31
600.0,2079-09-04
400.0,2079-09-07
600.0,2079-09-11
400.0,2079-09-14
600.0,2079-09-18
400.0,2079-09-21
600.0,2079-09-25
400.0,2079-09-28
600.0,2079-10-02
400.0,2079-10-05
600.0,2079-10-09
400.0,2079-10-12
600.0,2079-10-16
400.0,2079-10-19
600.0,2079-10-23
400.0,2079-10-26
600.0,2079-10-30
400.0,2079-11-02
600.0,2079-11-06
400.0,2079-11-09
600.0,2079-11-13
400.0,2079-11-16
600.0,2079-11-20
400.0,2079-11-23
600.0,2079-11-27
400.0,2079-11-30
600.0,2079-12-04
400.0,2079-12-07
600.0,2079-12-11
400.0,2079-12-14
600.0,2079-12-18
400.0,2079-12-21
600.0,2079-12-25
400.0,2079-12-28
600.0,2080-01-01
400.0,2080-01-04
600.0,2080-01-08
400.0,2080-01-11
600.0,2080-01-15
400.0,2080-01-18
600.0,2080-01-22
400.0,2080-01-25
600.0,2080-01-29
400.0,2080-02-01
600.0,2080-02-05
400.0,2080-02-08
600.0,2080-02-12
400.0,2080-02-15
600.0,2080-02-19
400.0,2080-02-22
600.0,2080-02-26
400.0,2080-02-29
600.0,2080-03-04
400.0,2080-03-07
600.0,2080-03-11
400.0,2080-03-14
600.0,2080-03-18
400.0,2080-03-21
600.0,2080-03-25
400.0,2080-03-28
600.0,2080-04-01
400.0,2080-04-04
600.0,2080-04-08
400.0,2080-04-11
600.0,2080-04-15
400.0,2080-04-18
600.0,2080-04-22
400.0,2080-04-25
600.0,2080-04-29
400.0,2080-05-02
600.0,2080-05-06
400.0,2080-05-09
600.0,2080-05-13
400.0,2080-05-16
600.0,2080-05-20
400.0,2080-05-23
600.0,2080-05-27
400.0,2080-05-30
600.0,2080-06-03
400.0,2080-06-06
600.0,2080-06-10
400.0,2080-06-13
600.0,2080-06-17
400.0,2080-06-20
600.0,2080-06-24
400.0,2080-06-27
600.0,2080-07-01
400.0,2080-07-04
600.0,2080-07-08
400.0,2080-07-11
600.0,2080-07-15
400.0,2080-07-18
600.0,2080-07-22
400.0,2080-07-25
600.0,2080-07-29
400.0,2080-08-01
600.0,2080-08-05
400.0,2080-08-08
600.0,2080-08-12
400.0,2080-08-15
600.0,2080-08-19
400.0,2080-08-22
600.0,2080-08-26
400.0,2080-08-29
600.0,2080-09-02
400.0,2080-09-05
600.0,2080-09-09
400.0,2080-09-12
600.0,2080-09-16
400.0,2080-09-19
600.0,2080-09-23
400.0,2080-09-26
600.0,2080-09-30
400.0,2080-10-03
600.0,2080-10-07
400.0,2080-10-10
600.0,2080-10-14
400.0,2080-10-17
600.0,2080-10-21
400.0,2080-10-24
600.0,2080-10-28
400.0,2080-10-31
600.0,2080-11-04
400.0,2080-11-07
600.0,2080-11-11
400.0,2080-11-14
600.0,2080-11-18
400.0,2080-11-21
600.0,2080-11-25
400.0,2080-11-28
600.0,2080-12-02
400.0,2080-12-05
600.0,2080-12-09
400.0,2080-12-12
600.0,2080-12-16
400.0,2080-12-19
600.0,2080-12-23
400.0,2080-12-26
600.0,2080-12-30
400.0,2081-01-02
600.0,2081-01-06
400.0,2081-01-09
600.0,2081-01-13
400.0,2081-01-16
600.0,2081-01-20
400.0,2081-01-23
600.0,2081-01-27
400.0,2081-01-30
600.0,2081-02-03
400.0,2081-02-06
600.0,2081-02-10
400.0,2081-02-13
600.0,2081-02-17
400.0,2081-02-20
600.0,2081-02-24
400.0,2081-02-27
600.0,2081-03-03
400.0,2081-03-06
600.0,2081-03-10
400.0,2081-03-13
600.0,2081-03-17
400.0,2081-03-20
600.0,2081-03-24
400.0,2081-03-27
600.0,2081-03-31
400.0,2081-04-03
600.0,2081-04-07
400.0,2081-04-10
600.0,2081-04-14
400.0,2081-04-17
600.0,2081-04-21
400.0,2081-04-24
600.0,2081-04-28
400.0,2081-05-01
600.0,2081-05-05
400.0,2081-05-08
600.0,2081-05-12
400.0,2081-05-15
600.0,2081-05-19
400.0,2081-05-22
600.0,2081-05-26
400.0,2081-05-29
600.0,2081-06-02
400.0,2081-06-05
600.0,2081-06-09
400.0,2081-06-12
600.0,2081-06-16
400.0,2081-06-19
600.0,2081-06-23
400.0,2081-06-26
600.0,2081-06-30
400.0,2081-07-03
600.0,2081-07-07
400.0,2081-07-10
600.0,2081-07-14
400.0,2081-07-17
600.0,2081-07-21
400.0,2081-07-24
600.0,2081-07-28
400.0,2081-07-31
600.0,2081-08-04
400.0,2081-08-07
600.0,2081-08-11
400.0,2081-08-14
600.0,2081-08-18
400.0,2081-08-21
600.0,2081-08-25
400.0,2081-08-28
600.0,2081-09-01
400.0,2081-09-04
600.0,2081-09-08
400.0,2081-09-11
600.0,2081-09-15
400.0,2081-09-18
600.0,2081-09-22
400.0,2081-09-25
600.0,2081-09-29
400.0,2081-10-02
600.0,2081-10-06
400.0,2081-10-09
600.0,2081-10-13
400.0,2081-10-16
600.0,2081-10-20
400.0,2081-10-23
600.0,2081-10-27
400.0,2081-10-30
600.0,2081-11-03
400.0,2081-11-06
600.0,2081-11-10
400.0,2081-11-13
600.0,2081-11-17
400.0,2081-11-20
600.0,2081-11-24
400.0,2081-11-27
600.0,2081-12-01
400.0,2081-12-04
600.0,2081-12-08
400.0,2081-12-11
600.0,2081-12-15
400.0,2081-12-18
600.0,2081-12-22
400.0,2081-12-25
600.0,2081-12-29
400.0,2082-01-01
600.0,2082-01-05
400.0,2082-01-08
600.0,2082-01-12
400.0,2082-01-15
600.0,2082-01-19
400.0,2082-01-22
600.0,2082-01-26
400.0,2082-01-29
600.0,2082-02-02
400.0,2082-02-05
600.0,2082-02-09
400.0,2082-02-12
600.0,2082-02-16
400.0,2082-02-19
600.0,2082-02-23
400.0,2082-02-26
600.0,2082-03-02
400.0,2082-03-05
600.0,2082-03-09
400.0,2082-03-12
600.0,2082-03-16
400.0,2082-03-19
600.0,2082-03-23
400.0,2082-03-26
600.0,2082-03-30
400.0,2082-04-02
600.0,2082-04-06
400.0,2082-04-09
600.0,2082-04-13
400.0,2082-04-16
600.0,2082-04-20
400.0,2082-04-23
600.0,2082-04-27
400.0,2082-04-30
600.0,2082-05-04
400.0,2082-05-07
600.0,2082-05-11
400.0,2082-05-14
600.0,2082-05-18
400.0,2082-05-21
600.0,2082-05-25
400.0,2082-05-28
600.0,2082-06-01
400.0,2082-06-04
600.0,2082-06-08
400.0,2082-06-11
600.0,2082-06-15
400.0,2082-06-18
600.0,2082-06-22
400.0,2082-06-25
600.0,2082-06-29
400.0,2082-07-02
600.0,2082-07-06
400.0,2082-07-09
600.0,2082-07-13
400.0,2082-07-16
600.0,2082-07-20
400.0,2082-07-23
600.0,2082-07-27
400.0,2082-07-30
600.0,2082-08-03
400.0,2082-08-06
600.0,2082-08-10
400.0,2082-08-13
600.0,2082-08-17
400.0,2082-08-20
600.0,2082-08-24
400.0,2082-08-27
600.0,2082-08-31
400.0,2082-09-03
600.0,2082-09-07
400.0,2082-09-10
600.0,2082-09-14
400.0,2082-09-17
600.0,2082-09-21
400.0,2082-09-24
600.0,2082-09-28
400.0,2082-10-01
600.0,2082-10-05
400.0,2082-10-08
600.0,2082-10-12
400.0,2082-10-15
600.0,2082-10-19
400.0,2082-10-22
600.0,2082-10-26
400.0,2082-10-29
600.0,2082-11-02
400.0,2082-11-05
600.0,2082-11-09
400.0,2082-11-12
600.0,2082-11-16
400.0,2082-11-19
600.0,2082-11-23
400.0,2082-11-26
600.0,2082-11-30
400.0,2082-12-03
600.0,2082-12-07
400.0,2082-12-10
600.0,2082-12-14
400.0,2082-12-17
600.0,2082-12-21
400.0,2082-12-24
600.0,2082-12-28
400.0,2082-12-31
600.0,2083-01-04
400.0,2083-01-07
600.0,2083-01-11
400.0,2083-01-14
600.0,2083-01-18
400.0,2083-01-21
600.0,2083-01-25
400.0,2083-01-28
600.0,2083-02-01
400.0,2083-02-04
600.0,2083-02-08
400.0,2083-02-11
600.0,2083-02-15
400.0,2083-02-18
